R,G,B,RÓTULO,GRUPO
121,70,108,harmonico,358
128,75,105,harmonico,358
140,76,124,harmonico,358
34,130,92,harmonico,359
29,131,89,harmonico,359
53,123,93,harmonico,359
142,44,93,harmonico,360
136,34,93,harmonico,360
158,46,99,harmonico,360
122,40,66,harmonico,361
116,38,65,harmonico,361
139,56,83,harmonico,361
97,3,223,harmonico,362
90,11,217,harmonico,362
94,-13,230,harmonico,362
230,33,214,harmonico,363
240,26,215,harmonico,363
219,15,227,harmonico,363
177,90,172,harmonico,364
187,85,179,harmonico,364
194,94,157,harmonico,364
60,215,40,harmonico,365
50,216,40,harmonico,365
62,202,45,harmonico,365
183,29,61,harmonico,366
185,28,69,harmonico,366
171,27,53,harmonico,366
162,52,190,harmonico,367
171,44,181,harmonico,367
171,38,180,harmonico,367
214,35,118,harmonico,368
223,37,113,harmonico,368
212,54,132,harmonico,368
93,86,135,harmonico,369
83,84,145,harmonico,369
95,102,147,harmonico,369
195,109,161,harmonico,370
199,108,165,harmonico,370
203,95,164,harmonico,370
134,160,212,harmonico,371
144,153,221,harmonico,371
131,171,224,harmonico,371
204,108,74,harmonico,372
211,108,80,harmonico,372
193,125,80,harmonico,372
168,16,26,harmonico,373
158,18,31,harmonico,373
160,7,6,harmonico,373
22,23,255,harmonico,374
15,18,250,harmonico,374
19,20,255,harmonico,374
119,35,97,harmonico,375
113,29,101,harmonico,375
116,28,101,harmonico,375
67,219,184,harmonico,376
61,225,191,harmonico,376
73,207,167,harmonico,376
135,145,82,harmonico,377
140,135,89,harmonico,377
139,129,90,harmonico,377
188,205,210,harmonico,378
186,206,212,harmonico,378
168,201,207,harmonico,378
198,155,250,harmonico,379
203,152,248,harmonico,379
211,166,245,harmonico,379
202,238,189,harmonico,380
211,230,187,harmonico,380
197,218,170,harmonico,380
233,138,10,harmonico,381
231,142,16,harmonico,381
218,136,23,harmonico,381
210,189,216,harmonico,382
217,188,209,harmonico,382
197,173,222,harmonico,382
195,66,102,harmonico,383
192,72,96,harmonico,383
204,85,97,harmonico,383
255,166,165,harmonico,384
251,163,159,harmonico,384
248,153,169,harmonico,384
11,97,195,harmonico,385
18,97,192,harmonico,385
1,79,186,harmonico,385
118,138,229,harmonico,386
120,139,226,harmonico,386
118,143,220,harmonico,386
194,138,133,harmonico,387
195,132,134,harmonico,387
177,146,114,harmonico,387
122,6,174,harmonico,388
126,10,165,harmonico,388
141,9,184,harmonico,388
247,223,4,harmonico,389
255,218,0,harmonico,389
237,243,17,harmonico,389
116,107,155,harmonico,390
109,110,164,harmonico,390
113,127,141,harmonico,390
111,96,128,harmonico,391
103,87,122,harmonico,391
109,87,129,harmonico,391
172,209,38,harmonico,392
179,204,38,harmonico,392
181,207,28,harmonico,392
229,27,63,harmonico,393
220,32,64,harmonico,393
216,13,56,harmonico,393
215,30,106,harmonico,394
222,32,109,harmonico,394
231,27,112,harmonico,394
129,200,37,harmonico,395
137,196,35,harmonico,395
147,182,28,harmonico,395
83,125,125,harmonico,396
82,133,131,harmonico,396
67,140,120,harmonico,396
75,152,191,harmonico,397
81,148,200,harmonico,397
57,140,189,harmonico,397
216,75,27,harmonico,398
210,85,18,harmonico,398
216,83,20,harmonico,398
181,231,89,harmonico,399
174,239,95,harmonico,399
175,247,109,harmonico,399
91,169,157,harmonico,400
100,167,160,harmonico,400
89,180,169,harmonico,400
228,145,63,harmonico,401
229,135,71,harmonico,401
217,154,56,harmonico,401
237,191,31,harmonico,402
243,183,25,harmonico,402
220,200,25,harmonico,402
254,90,210,harmonico,403
247,89,219,harmonico,403
255,75,192,harmonico,403
116,186,25,harmonico,404
119,193,16,harmonico,404
119,176,11,harmonico,404
97,255,159,harmonico,405
97,255,151,harmonico,405
114,255,177,harmonico,405
132,99,104,harmonico,406
133,99,109,harmonico,406
114,95,111,harmonico,406
123,216,74,harmonico,407
124,214,82,harmonico,407
139,200,78,harmonico,407
72,144,241,harmonico,408
78,148,235,harmonico,408
75,130,249,harmonico,408
6,85,155,harmonico,409
5,75,161,harmonico,409
14,97,135,harmonico,409
57,200,246,harmonico,410
48,206,251,harmonico,410
71,196,247,harmonico,410
14,173,201,harmonico,411
16,179,204,harmonico,411
8,163,208,harmonico,411
12,153,101,harmonico,412
12,147,102,harmonico,412
6,134,90,harmonico,412
7,78,53,harmonico,413
5,73,53,harmonico,413
9,73,42,harmonico,413
192,225,8,harmonico,414
191,235,9,harmonico,414
201,214,-1,harmonico,414
189,80,143,harmonico,415
188,86,134,harmonico,415
185,97,149,harmonico,415
177,30,152,harmonico,416
177,35,157,harmonico,416
174,40,159,harmonico,416
220,172,188,harmonico,417
218,164,181,harmonico,417
210,153,168,harmonico,417
88,212,225,harmonico,418
91,204,228,harmonico,418
97,219,220,harmonico,418
120,169,197,harmonico,419
114,164,192,harmonico,419
134,184,213,harmonico,419
231,51,181,harmonico,420
231,49,187,harmonico,420
228,32,164,harmonico,420
227,41,196,harmonico,421
230,47,200,harmonico,421
227,42,209,harmonico,421
182,52,222,harmonico,422
183,56,219,harmonico,422
201,32,221,harmonico,422
91,222,140,harmonico,423
85,229,143,harmonico,423
85,208,124,harmonico,423
203,115,240,harmonico,424
212,120,250,harmonico,424
204,118,255,harmonico,424
254,177,32,harmonico,425
249,183,28,harmonico,425
255,182,39,harmonico,425
124,154,66,harmonico,426
125,156,65,harmonico,426
106,166,83,harmonico,426
55,141,253,harmonico,427
62,134,248,harmonico,427
75,145,250,harmonico,427
79,131,123,harmonico,428
86,125,133,harmonico,428
80,150,103,harmonico,428
49,179,105,harmonico,429
58,183,110,harmonico,429
47,168,98,harmonico,429
191,248,40,harmonico,430
200,241,35,harmonico,430
173,237,23,harmonico,430
15,103,194,harmonico,431
18,94,199,harmonico,431
1,113,194,harmonico,431
143,202,68,harmonico,432
144,202,78,harmonico,432
132,214,72,harmonico,432
62,74,122,harmonico,433
58,84,124,harmonico,433
78,87,108,harmonico,433
253,197,145,harmonico,434
244,193,147,harmonico,434
255,186,163,harmonico,434
26,207,50,harmonico,435
32,203,44,harmonico,435
30,194,46,harmonico,435
185,127,173,harmonico,436
195,130,163,harmonico,436
188,122,181,harmonico,436
223,205,209,harmonico,437
223,203,211,harmonico,437
209,187,226,harmonico,437
100,77,182,harmonico,438
106,80,182,harmonico,438
111,73,179,harmonico,438
7,150,161,harmonico,439
12,159,163,harmonico,439
7,161,171,harmonico,439
127,53,13,harmonico,440
134,62,5,harmonico,440
111,41,0,harmonico,440
83,100,20,harmonico,441
89,92,14,harmonico,441
103,91,14,harmonico,441
27,152,48,harmonico,442
19,153,52,harmonico,442
28,168,60,harmonico,442
111,130,87,harmonico,443
118,133,80,harmonico,443
120,145,68,harmonico,443
217,41,14,harmonico,444
217,51,17,harmonico,444
233,58,6,harmonico,444
126,113,69,harmonico,445
136,113,65,harmonico,445
140,98,87,harmonico,445
20,34,252,harmonico,446
26,37,243,harmonico,446
16,17,240,harmonico,446
170,233,238,harmonico,447
178,240,234,harmonico,447
183,235,231,harmonico,447
25,116,228,harmonico,448
29,106,225,harmonico,448
20,101,214,harmonico,448
91,191,138,harmonico,449
84,192,139,harmonico,449
95,188,118,harmonico,449
22,39,152,harmonico,450
21,45,159,harmonico,450
29,24,170,harmonico,450
29,98,250,harmonico,451
27,105,255,harmonico,451
49,93,253,harmonico,451
244,171,94,harmonico,452
242,180,88,harmonico,452
249,166,105,harmonico,452
173,200,142,harmonico,453
178,196,140,harmonico,453
167,192,155,harmonico,453
101,187,151,harmonico,454
98,177,149,harmonico,454
85,194,139,harmonico,454
250,66,99,harmonico,455
247,67,102,harmonico,455
255,59,118,harmonico,455
200,189,25,harmonico,456
192,179,18,harmonico,456
186,183,42,harmonico,456
213,215,150,harmonico,457
205,222,157,harmonico,457
197,207,154,harmonico,457
209,145,191,harmonico,458
202,140,183,harmonico,458
195,125,177,harmonico,458
94,26,237,harmonico,459
87,31,243,harmonico,459
85,21,244,harmonico,459
56,29,36,harmonico,460
62,28,29,harmonico,460
73,14,29,harmonico,460
19,184,19,harmonico,461
13,175,19,harmonico,461
37,173,2,harmonico,461
254,30,123,harmonico,462
250,36,117,harmonico,462
249,16,142,harmonico,462
14,154,153,harmonico,463
15,150,158,harmonico,463
7,168,154,harmonico,463
215,109,241,harmonico,464
212,103,236,harmonico,464
230,92,253,harmonico,464
127,37,214,harmonico,465
126,27,206,harmonico,465
117,22,215,harmonico,465
102,52,237,harmonico,466
101,61,246,harmonico,466
86,50,223,harmonico,466
76,150,223,harmonico,467
71,145,221,harmonico,467
61,165,223,harmonico,467
121,117,192,harmonico,468
131,124,184,harmonico,468
105,122,173,harmonico,468
54,65,125,harmonico,469
52,71,127,harmonico,469
49,45,105,harmonico,469
145,53,89,harmonico,470
143,43,93,harmonico,470
160,67,75,harmonico,470
68,85,3,harmonico,471
60,95,-5,harmonico,471
81,89,8,harmonico,471
52,124,225,harmonico,472
54,132,232,harmonico,472
32,134,216,harmonico,472
204,20,233,harmonico,473
212,24,231,harmonico,473
192,20,236,harmonico,473
173,102,125,harmonico,474
178,92,132,harmonico,474
184,110,143,harmonico,474
74,34,217,harmonico,475
65,44,222,harmonico,475
72,52,230,harmonico,475
209,158,173,harmonico,476
202,158,164,harmonico,476
227,170,167,harmonico,476
224,99,87,harmonico,477
233,100,87,harmonico,477
206,83,72,harmonico,477
20,99,60,harmonico,478
13,106,51,harmonico,478
27,104,56,harmonico,478
232,229,36,harmonico,479
226,236,26,harmonico,479
248,232,29,harmonico,479
121,149,169,harmonico,480
125,150,178,harmonico,480
126,143,188,harmonico,480
66,219,227,harmonico,481
67,216,228,harmonico,481
54,205,227,harmonico,481
223,49,133,harmonico,482
228,44,142,harmonico,482
221,39,115,harmonico,482
166,63,114,harmonico,483
169,61,110,harmonico,483
160,63,111,harmonico,483
220,57,129,harmonico,484
212,56,119,harmonico,484
239,43,130,harmonico,484
205,224,67,harmonico,485
211,221,58,harmonico,485
210,219,48,harmonico,485
134,230,155,harmonico,486
131,226,158,harmonico,486
130,212,135,harmonico,486
248,233,100,harmonico,487
238,228,105,harmonico,487
231,230,93,harmonico,487
194,195,54,harmonico,488
190,191,61,harmonico,488
178,194,61,harmonico,488
51,242,51,harmonico,489
41,235,56,harmonico,489
48,255,38,harmonico,489
32,168,233,harmonico,490
38,159,235,harmonico,490
30,179,222,harmonico,490
177,106,234,harmonico,491
173,112,227,harmonico,491
161,87,253,harmonico,491
203,95,37,harmonico,492
210,101,42,harmonico,492
192,101,19,harmonico,492
106,85,38,harmonico,493
97,87,44,harmonico,493
107,105,43,harmonico,493
225,13,20,harmonico,494
225,22,12,harmonico,494
230,22,35,harmonico,494
140,56,135,harmonico,495
134,57,135,harmonico,495
130,51,155,harmonico,495
201,175,172,harmonico,496
200,172,174,harmonico,496
215,166,185,harmonico,496
195,114,115,harmonico,497
185,119,110,harmonico,497
206,118,127,harmonico,497
183,151,236,harmonico,498
186,147,242,harmonico,498
163,162,223,harmonico,498
37,150,149,harmonico,499
36,149,142,harmonico,499
34,149,143,harmonico,499
98,165,234,harmonico,500
103,156,237,harmonico,500
112,152,243,harmonico,500
207,231,84,harmonico,501
205,228,74,harmonico,501
203,218,81,harmonico,501
101,219,74,harmonico,502
100,216,74,harmonico,502
119,204,87,harmonico,502
195,14,112,harmonico,503
205,5,115,harmonico,503
198,25,118,harmonico,503
0,13,213,harmonico,504
-3,22,209,harmonico,504
3,27,193,harmonico,504
255,69,120,harmonico,505
249,74,129,harmonico,505
255,81,137,harmonico,505
119,96,97,harmonico,506
122,106,100,harmonico,506
112,102,88,harmonico,506
238,185,64,harmonico,507
235,187,58,harmonico,507
220,174,65,harmonico,507
169,233,242,harmonico,508
164,234,245,harmonico,508
168,233,222,harmonico,508
33,148,189,harmonico,509
39,149,188,harmonico,509
53,128,180,harmonico,509
211,174,235,harmonico,510
220,179,239,harmonico,510
224,190,236,harmonico,510
93,235,14,harmonico,511
90,240,15,harmonico,511
87,216,3,harmonico,511
79,61,235,harmonico,512
84,65,243,harmonico,512
99,67,215,harmonico,512
78,240,30,harmonico,513
72,231,32,harmonico,513
98,238,26,harmonico,513
119,16,248,harmonico,514
119,15,254,harmonico,514
102,24,255,harmonico,514
151,147,213,harmonico,515
144,143,215,harmonico,515
161,151,220,harmonico,515
209,179,71,harmonico,516
211,171,78,harmonico,516
219,168,55,harmonico,516
121,189,128,harmonico,517
131,181,132,harmonico,517
135,207,133,harmonico,517
132,109,24,harmonico,518
123,119,32,harmonico,518
136,123,26,harmonico,518
41,9,208,harmonico,519
42,8,218,harmonico,519
54,7,193,harmonico,519
200,131,82,harmonico,520
206,138,82,harmonico,520
214,145,91,harmonico,520
218,3,166,harmonico,521
210,-1,158,harmonico,521
230,21,159,harmonico,521
255,5,75,harmonico,522
247,2,77,harmonico,522
255,-12,87,harmonico,522
5,147,98,harmonico,523
-2,155,91,harmonico,523
14,156,105,harmonico,523
23,156,63,harmonico,524
28,153,62,harmonico,524
11,160,68,harmonico,524
9,120,3,harmonico,525
13,123,3,harmonico,525
18,132,12,harmonico,525
173,74,110,harmonico,526
169,80,104,harmonico,526
183,93,117,harmonico,526
3,83,236,harmonico,527
-7,86,246,harmonico,527
-13,94,225,harmonico,527
125,15,171,harmonico,528
129,13,162,harmonico,528
138,27,174,harmonico,528
12,224,21,harmonico,529
15,226,31,harmonico,529
9,219,17,harmonico,529
127,212,2,harmonico,530
127,205,0,harmonico,530
128,223,19,harmonico,530
174,249,28,harmonico,531
165,246,33,harmonico,531
173,255,28,harmonico,531
91,57,120,harmonico,532
99,57,117,harmonico,532
77,43,137,harmonico,532
203,153,53,harmonico,533
212,157,53,harmonico,533
214,142,70,harmonico,533
36,185,106,harmonico,534
36,194,115,harmonico,534
52,166,88,harmonico,534
76,87,9,harmonico,535
67,78,18,harmonico,535
70,73,25,harmonico,535
148,227,127,harmonico,536
142,229,137,harmonico,536
145,245,129,harmonico,536
222,202,75,harmonico,537
212,209,75,harmonico,537
238,196,81,harmonico,537
71,81,202,harmonico,538
76,78,203,harmonico,538
69,62,186,harmonico,538
10,30,186,harmonico,539
13,40,191,harmonico,539
19,37,204,harmonico,539
0,99,94,harmonico,540
8,89,96,harmonico,540
2,85,76,harmonico,540
72,180,158,harmonico,541
71,189,149,harmonico,541
69,190,145,harmonico,541
23,136,246,harmonico,542
21,144,252,harmonico,542
9,152,231,harmonico,542
113,59,98,harmonico,543
111,58,93,harmonico,543
114,61,108,harmonico,543
90,24,145,harmonico,544
80,21,146,harmonico,544
97,17,163,harmonico,544
238,104,11,harmonico,545
238,114,17,harmonico,545
249,121,3,harmonico,545
108,152,6,harmonico,546
105,150,10,harmonico,546
96,168,-8,harmonico,546
151,8,139,harmonico,547
151,0,139,harmonico,547
151,25,120,harmonico,547
136,30,254,harmonico,548
142,21,245,harmonico,548
144,10,255,harmonico,548
63,213,107,harmonico,549
71,221,98,harmonico,549
56,217,121,harmonico,549
163,9,92,harmonico,550
164,10,96,harmonico,550
174,9,100,harmonico,550
152,136,151,harmonico,551
155,143,145,harmonico,551
161,125,142,harmonico,551
74,61,242,harmonico,552
66,51,239,harmonico,552
57,68,240,harmonico,552
94,2,97,harmonico,553
88,5,106,harmonico,553
107,-9,108,harmonico,553
120,209,113,harmonico,554
118,202,113,harmonico,554
105,195,129,harmonico,554
165,246,135,harmonico,555
156,248,135,harmonico,555
147,252,128,harmonico,555
151,242,205,harmonico,556
142,243,200,harmonico,556
164,249,186,harmonico,556
114,64,37,harmonico,557
111,69,35,harmonico,557
119,72,23,harmonico,557
208,163,53,harmonico,558
212,164,48,harmonico,558
200,180,72,harmonico,558
142,241,34,harmonico,559
138,239,43,harmonico,559
147,232,25,harmonico,559
91,27,141,harmonico,560
100,33,151,harmonico,560
102,15,134,harmonico,560
212,104,231,harmonico,561
215,109,226,harmonico,561
230,123,230,harmonico,561
43,110,76,harmonico,562
43,119,82,harmonico,562
26,93,75,harmonico,562
119,232,96,harmonico,563
121,237,97,harmonico,563
121,230,116,harmonico,563
244,197,64,harmonico,564
253,206,71,harmonico,564
251,214,80,harmonico,564
194,148,151,harmonico,565
184,139,152,harmonico,565
202,153,141,harmonico,565
184,63,238,harmonico,566
190,70,231,harmonico,566
165,61,255,harmonico,566
92,89,110,harmonico,567
84,98,113,harmonico,567
74,72,105,harmonico,567
16,148,43,harmonico,568
10,153,52,harmonico,568
25,131,31,harmonico,568
110,252,47,harmonico,569
100,242,37,harmonico,569
126,255,51,harmonico,569
126,218,148,harmonico,570
129,223,148,harmonico,570
130,202,166,harmonico,570
40,51,128,harmonico,571
30,59,132,harmonico,571
33,42,111,harmonico,571
124,212,116,harmonico,572
120,221,117,harmonico,572
125,221,111,harmonico,572
112,2,135,harmonico,573
103,-8,126,harmonico,573
131,-9,139,harmonico,573
46,210,91,harmonico,574
38,201,84,harmonico,574
65,220,91,harmonico,574
253,53,44,harmonico,575
255,49,43,harmonico,575
255,35,48,harmonico,575
1,178,153,harmonico,576
3,184,157,harmonico,576
4,198,145,harmonico,576
116,84,123,harmonico,577
121,94,127,harmonico,577
99,94,114,harmonico,577
238,159,172,harmonico,578
241,159,171,harmonico,578
253,168,166,harmonico,578
164,35,11,harmonico,579
170,27,5,harmonico,579
167,22,-8,harmonico,579
124,77,88,harmonico,580
123,84,84,harmonico,580
104,82,86,harmonico,580
46,115,80,harmonico,581
53,115,78,harmonico,581
48,113,60,harmonico,581
208,153,176,harmonico,582
213,162,176,harmonico,582
200,169,170,harmonico,582
107,95,52,harmonico,583
99,101,58,harmonico,583
103,105,72,harmonico,583
43,59,228,harmonico,584
33,58,231,harmonico,584
37,43,230,harmonico,584
69,114,137,harmonico,585
66,116,147,harmonico,585
59,130,118,harmonico,585
191,92,213,harmonico,586
194,91,223,harmonico,586
182,76,199,harmonico,586
18,197,83,harmonico,587
12,196,82,harmonico,587
29,201,85,harmonico,587
239,226,237,harmonico,588
236,216,232,harmonico,588
255,232,253,harmonico,588
25,245,163,harmonico,589
31,243,168,harmonico,589
9,243,146,harmonico,589
179,215,43,harmonico,590
185,225,45,harmonico,590
177,202,44,harmonico,590
38,230,136,harmonico,591
33,229,136,harmonico,591
53,223,135,harmonico,591
198,77,47,harmonico,592
193,73,44,harmonico,592
200,81,31,harmonico,592
146,35,107,harmonico,593
152,34,111,harmonico,593
141,28,109,harmonico,593
197,198,79,harmonico,594
192,208,75,harmonico,594
203,213,97,harmonico,594
223,102,239,harmonico,595
215,109,234,harmonico,595
214,87,225,harmonico,595
41,213,108,harmonico,596
48,205,100,harmonico,596
42,231,105,harmonico,596
218,128,247,harmonico,597
211,119,244,harmonico,597
229,136,228,harmonico,597
73,124,43,harmonico,598
64,122,52,harmonico,598
81,123,51,harmonico,598
186,70,157,harmonico,599
181,70,151,harmonico,599
177,83,154,harmonico,599
232,159,35,harmonico,600
242,151,34,harmonico,600
250,143,52,harmonico,600
193,2,12,harmonico,601
203,2,6,harmonico,601
188,1,4,harmonico,601
195,41,11,harmonico,602
203,43,12,harmonico,602
193,45,-5,harmonico,602
203,36,246,harmonico,603
198,38,239,harmonico,603
196,44,251,harmonico,603
88,193,77,harmonico,604
81,188,74,harmonico,604
99,173,81,harmonico,604
186,167,193,harmonico,605
192,158,201,harmonico,605
198,184,205,harmonico,605
176,172,8,harmonico,606
170,177,7,harmonico,606
163,170,-12,harmonico,606
53,125,128,harmonico,607
52,117,133,harmonico,607
65,107,129,harmonico,607
242,225,155,harmonico,608
247,232,147,harmonico,608
246,227,146,harmonico,608
171,12,66,harmonico,609
176,22,71,harmonico,609
156,12,50,harmonico,609
139,90,121,harmonico,610
148,95,122,harmonico,610
158,103,111,harmonico,610
81,164,122,harmonico,611
71,164,112,harmonico,611
